00000 00001 00000 00000 00006 00005 00012 00038 00000 00000 00000 00000 00060 00016 00000 00000 00001 00000 00000 00004 00000 00000 00002 00005 00009 00000 04807 00004 00023 00000 01506 00031 01763 00000 00000 00050 00005 00003 00000 00102 00013 00023 00097 00000 00000 00056 00000 00001 00013 00009 00000 00081 00000 00087 00000 00000 00002 00000 00009 00223 00000 00014 00044 00001 00000 00002 00000 00002 01059 00000 00006 00000 00000 00000 00000 00014 00000 00000 00000 00028 00000 00001 00000 00001 00000 00000 00023 00009 00024 00164 00103 00038 00021 00001 00000 00000 00000 00155 00021 00000 00002 00000 00000 00000 00071 00000 00158 01485 00008 00069 00000 00000 00000 00003 00082 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00008 00001 00000 00002 00000 00003 00000 00000 00002 00000 00000 00000 00001 00000 00000 00000 00000 00000 00003 00000 00003 00000 00000 00000 00002 00006 00000 00000 00001 00000 00000 00030 00000 00000 00008 00001 00000 00001 00000 00239 00000 00000 00000 00000 00002 00001 00000 00007 00001 00000 02373 00001 00001 00001 00000 00016 00000 00002 00004 00000 00000 00000 00000 00000 00001 00000 00000 00001 00000 00000 00002 00000 00001 00000 00000 00004 00000 00002 00006 00000 00001 00000 00005 00002 00000 00000 00001 00009 00052 00012 00000 00002 00003 00000 00004 00015 00001 00000 00001 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00001 00001 00000 00000 00007 00000 00000 00050 00001 00028 00103 00036 00006 00000 00002 00000 00002 00018 00000 00000 00000 00000 00000 00002 00023 00003 00006 00000 00003 00000 00014 00000 00007 00022 00000 00004 00001 00030 00000 00000 00003 00094 00007 00004 00002 00001 00000 00000 00001 00000 00000 00005 00000 00001 00000 00000 00001 00001 00000 00001 00000 00001 00001 00002 00003 00000 00000 00003 00000 00000 00004 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00008 00000 00000 00000 00000 00000 00015 00000 00000 00000 00000 00001 00000 00000 00000 00000 00002 00000 00001 00003 00008 00004 00000 00000 00000 00037 00000 00001 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00001 00003 00010 00000 00000 00011 00002 00002 00001 00000 00000 00002 00000 00002 00003 00000 00000 00000 00001 00000 00001 00000 00000 00001 00000 00002 00000 00008 00000 00000 00000 00000 00000 00000 00001 00000 00003 00002 00000 00000 00022 00001 00000 00000 00000 00001 00000 00000 00003 00000 00004 00036 00000 00000 00001 00000 00000 00003 00000 00002 00003 00003 00000 00001 00000 00000 00000 00001 00028 00079 00000 00000 00000 00003 00000 00000 00000 00000 00019 00000 00001 00002 00001 00003 00000 00000 00007 00000 00000 00000 00000 00003 00002 00000 00000 00000 00000 00001 00000 00001 00000 00002 00000 00001 00000 00011 00000 00000 00000 00000 00001 00000 00002 00000 00000 00001 00000 00000 00003 00000 00001 00001 00000 00000 00000 00005 00000 00000 00000 00000 00000 00000 00007 00000 00000 00000 00000 00000 00000 00007 00000 00000 00000 00000 00000 00003 00000 00002 00000 00002 00000 00000 00001 00006 00009 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00046 00005 00000 00002 00002 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00002 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00267 00000 00000 00003 00000 00023 00004 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00016 00001 00000 00002 00000 00000 00000 00004 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00001 00000 00000 00003 00000 00000 00000 00002 00000 00000 00000 00000 00001 00000 00005 00001 00005 00000 00000 00000 00019 00008 00001 00000 00001 00000 00000 00000 00000 00000 00000 00004 00001 00001 00000 00000 00000 00000 00000 00000 00000 00000 00002 00073 00012 00000 00000 00000 00000 00000 00000 00000 00002 00001 00000 00000 00000 00000 00001 00000 00000 00000 00009 00000 00000 00000 00000 00001 00000 00000 00000 00017 00004 00000 00000 00000 00001 00000 00002 00000 00002 00002 00000 00000 00065 00000 00000 00000 00000 00001 00000 00016 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00002 00000 00000 00000 00000 00004 00000 00003 00003 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00002 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00001 00000 00002 00000 00000 00003 00000 00012 00004 00030 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00002 00004 00000 00000 00000 00000 00000 00000 00000 00000 00001 00003 00000 00000 00000 00002 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00006 00000 00000 00000 00008 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00015 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00001 01061 00001 00001 00000 00000 00000 00001 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00002 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00008 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00001 00000 00000 00001 00005 00001 00000 00000 00000 00001 00000 00003 00000 00001 00001 00000 00005 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00001 00005 00000 00000 00002 00000 00000 00000 00000 00000 00000 00001 00000 00004 00000 00004 00000 00000 00002 00000 00000 00000 00001 00005 00000 00000 00000 00000 00002 00000 00011 00000 00000 00000 00000 00000 00001 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00001 00000 00004 00047 00000 00000 00000 00000 00000 00000 00002 00000 00017 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00009 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00002 00001 00000 00000 00000 00000 00000 00003 00000 00000 00000 00001 00000 00000 00002 00001 00000 00001 00001 00000 00000 00001 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00002 00001 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00001 00002 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00005 00000 00000 00000 00000 00000 00002 00002 00001 00000 00002 00000 00000 00000 00000 00001 00001 00001 00000 00000 00003 00000 00002 00004 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00001 00001 00006 00011 00005 00000 00000 00000 00000 00000 00001 00000 00001 00001 00000 00000 00004 00005 00000 00000 00000 00005 00009 00000 00000 00000 00000 00000 00000 00000 00000 00002 00001 00000 00001 00000 00000 00001 00000 00006 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00006 00000 00007 00000 00001 00000 00002 00000 00001 01186 00010 00064 00021 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00001 00000 00000 00002 00000 00000 00000 00000 00003 00004 00000 00000 00000 00002 00000 00000 00000 00001 00000 00002 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00001 00000 00000 00000 00000 00000 00000 00000 00000 00014 00000 00001 00000 00001 00001 00000 00000 00000 00001 00001 00000 00000 00000 00000 00000 00001 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00005 00000 00001 00000 00000 00000 00000 00001 00000 00000 00002 00000 00000 00005 00000 00000 00000 00001 00000 00000 00001 00000 00002 00001 00001 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00003 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00032 00000 00000 00000 00000 00000 00000 00000 00005 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00001 00000 00000 00001 00000 00000 00001 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00001 00001 00000 00000 00000 00000 00000 00001 00000 00002 00000 00000 00000 00000 00000 00000 00000 00003 00061 00002 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00029 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00002 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00006 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00002 00001 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00001 00000 00002 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00002 00002 00000 00000 00000 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00002 00002 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00002 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00001 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00001 00000 00000 00003 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00007 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00010 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 00002 00000 00000 00001 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00002 00000 00000 00003 00000 00000 00000 00004 00000 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00001 00001 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00001 00001 00000 00000 00000 00000 00000 00003 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00001 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00001 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00002 00000 00001 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00001 00000 00000 00000 00001 00002 00000 00000 00000 00000 00004 00001 00000 00001 00000 00001 00003 00000 00000 00000 00000 00000 00000 00000 00000 00005 00001 00000 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00002 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00001 00003 00001 00001 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00001 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00001 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00003 00000 00003 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00003 00002 00004 00001 00000 00000 00000 00020 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00002 00001 00000 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00009 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00005 00000 00000 00000 00001 00000 00001 00000 00000 00002 00000 00000 00001 00001 00000 00009 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00004 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00217 00010 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00009 00015 00773 00011 00000 00000 00000 00000 00000 00000 00011 00032 00135 00059 00000 00000 00003 00000 00000 00000 00001 00009 00021 00006 00018 00016 00013 00026 00014 00000 00000 00001 00001 00003 00000 00336 00101 00126 00022 00000 00000 00011 00000 00000 00004 00011 
